student_id,track,grade_level,academic_year,semester,gender,curriculum_relevance_rating,learning_pace_appropriateness,individual_support_availability,learning_style_accommodation,teaching_quality_rating,learning_environment_rating,peer_interaction_satisfaction,extracurricular_satisfaction,academic_progress_rating,skill_development_rating,critical_thinking_improvement,problem_solving_confidence,physical_safety_rating,psychological_safety_rating,bullying_prevention_effectiveness,emergency_preparedness_rating,mental_health_support_rating,stress_management_support,physical_health_support,overall_wellbeing_rating,overall_satisfaction,positive_aspects,improvement_suggestions,additional_comments,consent_given,ip_address,attendance_rate,grade_average,participation_score,extracurricular_hours,counseling_sessions,created_at,updated_at,learner_needs_index,satisfaction_score,success_index,safety_index,wellbeing_index
CSS-6329,CSS,11,2025-2026,1st Semester,Female,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,2,3,2,3,Satisfactory learning environment,Limited support for struggling students,Feel overwhelmed and unsupported,True,192.168.47.7,82.59,2.05,2,1,2,2025-07-06T15:10:03.956706,2025-07-06T15:10:03.956706,3.0,3.0,2.75,3.25,2.5
CSS-2981,CSS,12,2025-2026,2nd Semester,Other,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,Great learning environment and helpful instructors,Average experience overall,Love the hands-on learning approach,True,192.168.14.52,89.35,3.07,4,7,2,2025-08-09T15:10:03.956706,2025-08-09T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-8615,CSS,11,2025-2026,2nd Semester,Male,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,The program meets basic expectations,"Some good points, some areas for improvement",It's fine but could be more engaging,True,192.168.142.105,87.61,2.79,3,2,1,2025-09-29T15:10:03.956706,2025-09-29T15:10:03.956706,3.75,3.75,3.75,4.0,3.5
CSS-3057,CSS,11,2025-2026,1st Semester,Female,3,3,4,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,Average experience overall,Some areas need improvement,Resources are adequate but not exceptional,True,192.168.78.146,79.44,2.71,3,13,1,2025-05-09T15:10:03.956706,2025-05-09T15:10:03.956706,3.25,3.5,4.0,4.0,3.0
CSS-9806,CSS,12,2025-2026,1st Semester,Female,2,3,2,3,2,3,2,3,3,3,3,2,3,3,4,3,3,3,3,2,3,"Some good points, some areas for improvement",Curriculum feels outdated and irrelevant,Not enough practical hands-on experience,True,192.168.244.109,79.59,1.79,2,17,3,2025-05-23T15:10:03.956706,2025-05-23T15:10:03.956706,2.5,2.5,2.75,3.25,2.75
CSS-8900,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,The school provides great support services,Resources are adequate but not exceptional,Teachers are very supportive and understanding,True,192.168.70.154,90.84,3.49,4,8,2,2025-05-12T15:10:03.956706,2025-05-12T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-9750,CSS,12,2025-2026,1st Semester,Male,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,The curriculum is relevant and well-structured,Resources are adequate but not exceptional,Very satisfied with the overall learning experience,True,192.168.145.18,99.92,3.73,4,9,0,2025-08-07T15:10:03.956706,2025-08-07T15:10:03.956706,4.5,4.5,5.0,5.0,5.0
CSS-6215,CSS,12,2025-2026,1st Semester,Female,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,Satisfactory learning environment,Not satisfied with the learning environment,Limited support for struggling students,True,192.168.227.175,73.47,1.95,2,10,5,2025-08-11T15:10:03.956706,2025-08-11T15:10:03.956706,2.5,2.75,3.0,3.0,2.5
CSS-6381,CSS,12,2025-2026,2nd Semester,Male,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,5,5,The school provides great support services,Learning pace is okay but could be better,The curriculum is relevant and well-structured,True,192.168.5.234,100.0,3.65,4,4,2,2025-07-07T15:10:03.956706,2025-07-07T15:10:03.956706,4.75,5.0,4.5,5.0,4.5
CSS-9816,CSS,12,2025-2026,2nd Semester,Female,3,3,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,The curriculum could be more relevant to real-world applications,Some areas need improvement,Learning pace is okay but could be better,True,192.168.21.202,84.89,2.69,3,20,2,2025-05-02T15:10:03.956706,2025-05-02T15:10:03.956706,3.25,3.5,3.75,4.0,3.25
CSS-1138,CSS,12,2025-2026,2nd Semester,Male,3,3,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,Satisfactory learning environment,Some areas need improvement,Some areas need improvement,True,192.168.32.119,87.74,2.41,3,11,0,2025-05-21T15:10:03.956706,2025-05-21T15:10:03.956706,3.25,3.25,3.75,4.0,3.75
CSS-5967,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,The teaching quality is excellent and very engaging,Learning pace is okay but could be better,Love the hands-on learning approach,True,192.168.207.184,90.5,3.19,4,7,0,2025-08-23T15:10:03.956706,2025-08-23T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-7489,CSS,11,2025-2026,1st Semester,Male,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,The teaching quality is excellent and very engaging,Learning pace is okay but could be better,The school provides great support services,True,192.168.29.223,98.86,3.56,4,8,2,2025-09-05T15:10:03.956706,2025-09-05T15:10:03.956706,5.0,4.5,5.0,5.0,4.75
CSS-2065,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,3,4,The program meets basic expectations,It's fine but could be more engaging,"Some good points, some areas for improvement",True,192.168.33.67,80.48,2.48,3,18,0,2025-09-07T15:10:03.956706,2025-09-07T15:10:03.956706,4.0,3.25,3.5,3.75,3.0
CSS-7997,CSS,12,2025-2026,2nd Semester,Male,3,2,3,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,The program meets basic expectations,Curriculum feels outdated and irrelevant,Need more individual support and attention,True,192.168.165.173,77.81,1.99,2,20,0,2025-09-12T15:10:03.956706,2025-09-12T15:10:03.956706,2.5,2.5,2.75,3.0,2.75
CSS-1712,CSS,12,2025-2026,2nd Semester,Male,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,It's fine but could be more engaging,Satisfactory learning environment,Some improvements needed in teaching methods,True,192.168.227.185,87.69,2.54,3,7,0,2025-07-23T15:10:03.956706,2025-07-23T15:10:03.956706,3.5,3.75,3.75,4.0,3.75
CSS-2340,CSS,11,2025-2026,2nd Semester,Male,3,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,2,"Some good points, some areas for improvement",Resources and facilities need upgrading,Teaching methods need significant improvement,True,192.168.226.147,73.98,1.1,2,0,5,2025-07-12T15:10:03.956706,2025-07-12T15:10:03.956706,2.25,2.25,2.25,2.5,2.25
CSS-2029,CSS,11,2025-2026,1st Semester,Male,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Excellent facilities and resources available,The curriculum could be more relevant to real-world applications,The curriculum is relevant and well-structured,True,192.168.161.161,100.0,3.81,4,3,0,2025-06-28T15:10:03.956706,2025-06-28T15:10:03.956706,4.75,5.0,5.0,5.0,5.0
CSS-4905,CSS,12,2025-2026,1st Semester,Male,4,3,4,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,The curriculum could be more relevant to real-world applications,"Some good points, some areas for improvement",Some areas need improvement,True,192.168.246.88,86.75,2.58,3,1,1,2025-09-01T15:10:03.956706,2025-09-01T15:10:03.956706,3.75,3.5,3.5,4.0,4.0
CSS-3045,CSS,12,2025-2026,1st Semester,Female,3,3,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,Satisfactory learning environment,Need better mental health support services,Need better mental health support services,True,192.168.22.250,70.51,1.43,2,1,0,2025-09-12T15:10:03.956706,2025-09-12T15:10:03.956706,3.0,2.25,2.25,3.0,3.0
CSS-8075,CSS,12,2025-2026,1st Semester,Male,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,Some improvements needed in teaching methods,It's fine but could be more engaging,The curriculum could be more relevant to real-world applications,True,192.168.17.27,86.72,2.89,3,1,2,2025-08-06T15:10:03.956706,2025-08-06T15:10:03.956706,3.5,3.75,4.0,4.0,3.75
CSS-1173,CSS,12,2025-2026,1st Semester,Female,3,4,3,4,3,4,4,3,3,3,3,3,4,4,4,4,3,3,3,4,4,It's fine but could be more engaging,The program meets basic expectations,Some improvements needed in teaching methods,True,192.168.117.99,85.8,2.17,3,14,1,2025-05-15T15:10:03.956706,2025-05-15T15:10:03.956706,3.5,3.5,3.0,4.0,3.25
CSS-1201,CSS,12,2025-2026,1st Semester,Male,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,Some areas need improvement,Some areas need improvement,Satisfactory learning environment,True,192.168.153.183,87.04,2.27,3,2,2,2025-10-07T15:10:03.956706,2025-10-07T15:10:03.956706,3.75,3.75,3.5,4.0,3.75
CSS-8284,CSS,12,2025-2026,2nd Semester,Female,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,Satisfactory learning environment,Not satisfied with the learning environment,Limited support for struggling students,True,192.168.48.63,76.88,0.85,2,4,0,2025-06-20T15:10:03.956706,2025-06-20T15:10:03.956706,2.5,2.0,2.0,2.5,2.25
CSS-9866,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,Good balance between theory and practical work,Average experience overall,Very satisfied with the overall learning experience,True,192.168.199.38,93.09,3.07,4,4,1,2025-05-17T15:10:03.956706,2025-05-17T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-1894,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,Resources are adequate but not exceptional,Satisfactory learning environment,The curriculum could be more relevant to real-world applications,True,192.168.109.89,85.03,2.68,3,6,0,2025-07-20T15:10:03.956706,2025-07-20T15:10:03.956706,4.0,3.75,3.75,4.0,3.5
CSS-6425,CSS,12,2025-2026,2nd Semester,Female,2,2,3,3,3,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,Satisfactory learning environment,Teaching methods need significant improvement,Curriculum feels outdated and irrelevant,True,192.168.219.149,68.34,1.4,2,18,2,2025-10-12T15:10:03.956706,2025-10-12T15:10:03.956706,2.5,2.25,2.5,2.25,2.0
CSS-1060,CSS,12,2025-2026,1st Semester,Female,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,3,4,4,3,3,4,Some areas need improvement,It's fine but could be more engaging,Some improvements needed in teaching methods,True,192.168.164.58,85.94,2.4,3,7,1,2025-10-06T15:10:03.956706,2025-10-06T15:10:03.956706,3.75,3.25,3.5,3.75,3.5
CSS-1110,CSS,11,2025-2026,2nd Semester,Male,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,Satisfactory learning environment,Satisfactory learning environment,It's fine but could be more engaging,True,192.168.93.3,89.58,2.64,3,2,1,2025-10-08T15:10:03.956706,2025-10-08T15:10:03.956706,3.75,3.75,3.75,4.0,3.5
CSS-1486,CSS,11,2025-2026,2nd Semester,Male,4,4,4,3,3,3,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,Learning pace is okay but could be better,Satisfactory learning environment,Satisfactory learning environment,True,192.168.51.51,84.16,2.32,3,9,0,2025-05-09T15:10:03.956706,2025-05-09T15:10:03.956706,3.75,3.25,3.25,4.0,3.5
CSS-3884,CSS,11,2025-2026,1st Semester,Male,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,"Some good points, some areas for improvement",Not enough practical hands-on experience,Teaching methods need significant improvement,True,192.168.216.68,70.57,1.35,1,3,0,2025-06-27T15:10:03.956706,2025-06-27T15:10:03.956706,2.25,2.0,2.0,3.0,2.25
CSS-7100,CSS,12,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,I feel supported in my learning journey,Learning pace is okay but could be better,The curriculum is relevant and well-structured,True,192.168.170.44,94.8,2.98,4,16,2,2025-10-22T15:10:03.956706,2025-10-22T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-7196,CSS,11,2025-2026,1st Semester,Male,2,3,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,Satisfactory learning environment,The learning pace is too fast for me,Not enough practical hands-on experience,True,192.168.178.96,67.38,0.93,2,10,4,2025-08-21T15:10:03.956706,2025-08-21T15:10:03.956706,2.25,2.25,2.25,2.25,2.25
CSS-6368,CSS,11,2025-2026,2nd Semester,Female,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,The curriculum is relevant and well-structured,The curriculum could be more relevant to real-world applications,Good balance between theory and practical work,True,192.168.64.14,100.0,3.44,4,20,1,2025-08-19T15:10:03.956706,2025-08-19T15:10:03.956706,4.75,5.0,4.75,5.0,5.0
CSS-2062,CSS,11,2025-2026,2nd Semester,Female,2,3,2,2,3,3,2,2,2,3,2,2,3,3,3,2,3,2,2,2,2,"Some good points, some areas for improvement",Resources and facilities need upgrading,Curriculum feels outdated and irrelevant,True,192.168.43.131,74.45,1.25,2,12,5,2025-06-03T15:10:03.956706,2025-06-03T15:10:03.956706,2.25,2.5,2.25,2.75,2.25
CSS-8918,CSS,12,2025-2026,2nd Semester,Female,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,3,3,3,3,4,The program meets basic expectations,The program meets basic expectations,Learning pace is okay but could be better,True,192.168.184.245,86.68,2.36,3,15,1,2025-09-09T15:10:03.956706,2025-09-09T15:10:03.956706,3.75,3.5,3.5,4.0,3.0
CSS-4840,CSS,11,2025-2026,1st Semester,Female,4,4,4,3,4,3,3,4,3,4,4,4,4,4,3,4,3,4,3,3,4,"Some good points, some areas for improvement",Some areas need improvement,Average experience overall,True,192.168.102.56,84.31,2.52,3,9,1,2025-07-09T15:10:03.956706,2025-07-09T15:10:03.956706,3.75,3.5,3.75,3.75,3.25
CSS-5834,CSS,11,2025-2026,1st Semester,Female,3,3,4,3,3,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,Some areas need improvement,Satisfactory learning environment,The program meets basic expectations,True,192.168.114.133,81.77,2.21,3,11,0,2025-08-06T15:10:03.956706,2025-08-06T15:10:03.956706,3.25,3.25,3.25,3.75,4.0
CSS-7700,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Very satisfied with the overall learning experience,Resources are adequate but not exceptional,Love the hands-on learning approach,True,192.168.95.206,92.75,3.22,4,15,1,2025-09-28T15:10:03.956706,2025-09-28T15:10:03.956706,4.0,4.0,4.0,4.0,4.0
CSS-2350,CSS,12,2025-2026,1st Semester,Male,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4,Learning pace is okay but could be better,The program meets basic expectations,Average experience overall,True,192.168.76.216,86.37,2.58,3,16,2,2025-07-10T15:10:03.956706,2025-07-10T15:10:03.956706,4.0,3.5,3.75,4.0,3.25
CSS-9946,CSS,11,2025-2026,1st Semester,Male,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,Resources are adequate but not exceptional,It's fine but could be more engaging,Some improvements needed in teaching methods,True,192.168.52.86,89.41,2.48,3,6,2,2025-09-18T15:10:03.956706,2025-09-18T15:10:03.956706,3.75,4.0,3.5,4.0,3.75
CSS-5906,CSS,11,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,Resources are adequate but not exceptional,It's fine but could be more engaging,"Some good points, some areas for improvement",True,192.168.73.211,87.93,2.49,3,11,1,2025-07-25T15:10:03.956706,2025-07-25T15:10:03.956706,4.0,4.0,3.25,4.0,3.75
CSS-4438,CSS,11,2025-2026,2nd Semester,Male,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,"Some good points, some areas for improvement",Need more individual support and attention,Resources and facilities need upgrading,True,192.168.122.60,74.15,1.77,2,16,4,2025-08-13T15:10:03.956706,2025-08-13T15:10:03.956706,2.5,2.75,2.75,3.0,3.0
CSS-8025,CSS,11,2025-2026,2nd Semester,Female,3,2,3,3,3,2,2,3,3,2,3,2,4,3,3,3,3,3,3,3,3,"Some good points, some areas for improvement",Resources and facilities need upgrading,Teaching methods need significant improvement,True,192.168.198.242,78.58,1.5,2,13,1,2025-09-20T15:10:03.956706,2025-09-20T15:10:03.956706,2.75,2.5,2.5,3.25,3.0
CSS-1158,CSS,11,2025-2026,1st Semester,Male,3,4,4,3,3,4,4,3,3,4,4,3,4,4,4,4,4,3,3,3,4,The program meets basic expectations,Some areas need improvement,Some areas need improvement,True,192.168.128.208,79.8,2.31,3,11,1,2025-08-22T15:10:03.956706,2025-08-22T15:10:03.956706,3.5,3.5,3.5,4.0,3.25
CSS-1527,CSS,12,2025-2026,1st Semester,Female,4,4,4,4,3,3,3,4,3,4,4,3,4,4,4,4,3,4,3,4,4,It's fine but could be more engaging,"Some good points, some areas for improvement",Resources are adequate but not exceptional,True,192.168.237.36,84.99,2.5,3,4,1,2025-06-28T15:10:03.956706,2025-06-28T15:10:03.956706,4.0,3.25,3.5,4.0,3.5
CSS-7400,CSS,12,2025-2026,2nd Semester,Male,4,3,3,3,4,4,3,4,3,3,3,4,4,4,4,4,4,3,4,4,4,"Some good points, some areas for improvement","Some good points, some areas for improvement","Some good points, some areas for improvement",True,192.168.17.137,88.08,2.34,3,12,0,2025-09-24T15:10:03.956706,2025-09-24T15:10:03.956706,3.25,3.75,3.25,4.0,3.75
CSS-3910,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,Good balance between theory and practical work,Average experience overall,Teachers are very supportive and understanding,True,192.168.9.212,91.66,3.25,4,19,1,2025-08-31T15:10:03.956706,2025-08-31T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-9591,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,Some improvements needed in teaching methods,The program meets basic expectations,Resources are adequate but not exceptional,True,192.168.18.117,86.15,2.56,3,1,1,2025-05-08T15:10:03.956706,2025-05-08T15:10:03.956706,4.0,3.5,3.5,4.0,4.0
CSS-7855,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,Love the hands-on learning approach,Average experience overall,Excellent facilities and resources available,True,192.168.123.191,88.9,3.26,4,2,1,2025-09-11T15:10:03.956706,2025-09-11T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-6084,CSS,12,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,The curriculum is relevant and well-structured,Learning pace is okay but could be better,Excellent facilities and resources available,True,192.168.151.52,96.03,3.43,4,16,2,2025-06-23T15:10:03.956706,2025-06-23T15:10:03.956706,4.0,4.0,4.0,4.0,4.0
CSS-5044,CSS,12,2025-2026,1st Semester,Female,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,Average experience overall,Some areas need improvement,Learning pace is okay but could be better,True,192.168.135.85,82.87,2.89,3,18,1,2025-10-24T15:10:03.956706,2025-10-24T15:10:03.956706,3.5,3.0,4.0,4.0,3.75
CSS-5873,CSS,12,2025-2026,2nd Semester,Female,4,3,3,3,4,4,3,4,3,3,4,3,4,3,4,4,4,3,4,4,4,The curriculum could be more relevant to real-world applications,Some areas need improvement,Resources are adequate but not exceptional,True,192.168.101.157,87.22,2.08,3,5,1,2025-08-27T15:10:03.956706,2025-08-27T15:10:03.956706,3.25,3.75,3.25,3.75,3.75
CSS-2565,CSS,12,2025-2026,1st Semester,Female,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,"Some good points, some areas for improvement",The program meets basic expectations,Satisfactory learning environment,True,192.168.101.179,82.84,2.76,3,1,0,2025-07-04T15:10:03.956706,2025-07-04T15:10:03.956706,3.75,4.0,3.75,3.75,4.0
CSS-2986,CSS,11,2025-2026,2nd Semester,Male,3,3,3,3,3,4,4,3,3,4,4,4,3,4,4,4,3,3,3,3,4,The program meets basic expectations,Satisfactory learning environment,Some improvements needed in teaching methods,True,192.168.255.95,85.29,2.75,3,2,0,2025-06-11T15:10:03.956706,2025-06-11T15:10:03.956706,3.0,3.5,3.75,3.75,3.0
CSS-1731,CSS,11,2025-2026,2nd Semester,Male,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,4,3,2,2,3,3,The program meets basic expectations,Feel overwhelmed and unsupported,Resources and facilities need upgrading,True,192.168.119.7,75.56,1.87,2,2,5,2025-09-08T15:10:03.956706,2025-09-08T15:10:03.956706,3.0,2.5,2.75,3.25,2.5
CSS-1175,CSS,12,2025-2026,1st Semester,Male,3,2,3,2,3,3,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,The program meets basic expectations,Feel overwhelmed and unsupported,Teaching methods need significant improvement,True,192.168.65.30,76.67,1.48,3,4,2,2025-10-26T15:10:03.956706,2025-10-26T15:10:03.956706,2.5,2.75,2.75,3.25,3.0
CSS-8171,CSS,11,2025-2026,1st Semester,Female,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,2,3,3,2,3,The program meets basic expectations,Resources and facilities need upgrading,The learning pace is too fast for me,True,192.168.36.121,72.99,2.11,2,8,1,2025-10-20T15:10:03.956706,2025-10-20T15:10:03.956706,2.75,2.25,2.75,3.0,2.5
CSS-7403,CSS,12,2025-2026,1st Semester,Female,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Some good points, some areas for improvement",The learning pace is too fast for me,Not enough practical hands-on experience,True,192.168.44.20,80.47,2.2,2,0,5,2025-06-14T15:10:03.956706,2025-06-14T15:10:03.956706,3.0,2.5,3.0,3.0,3.0
CSS-1782,CSS,11,2025-2026,1st Semester,Male,4,3,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,3,3,4,Some areas need improvement,It's fine but could be more engaging,Average experience overall,True,192.168.215.163,85.42,2.39,3,16,2,2025-07-10T15:10:03.956706,2025-07-10T15:10:03.956706,3.5,3.75,3.25,4.0,3.5
CSS-1797,CSS,12,2025-2026,1st Semester,Female,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,3,Satisfactory learning environment,Feel overwhelmed and unsupported,Limited support for struggling students,True,192.168.198.97,83.33,2.04,3,6,1,2025-10-18T15:10:03.956706,2025-10-18T15:10:03.956706,2.75,3.0,3.0,3.25,2.5
CSS-6523,CSS,12,2025-2026,1st Semester,Prefer not to say,2,2,2,3,2,3,3,2,2,2,2,2,3,2,3,2,2,3,2,2,2,Satisfactory learning environment,The learning pace is too fast for me,Need more individual support and attention,True,192.168.211.50,74.23,0.96,2,2,1,2025-08-05T15:10:03.956706,2025-08-05T15:10:03.956706,2.25,2.5,2.0,2.5,2.25
CSS-6359,CSS,11,2025-2026,2nd Semester,Female,2,3,3,3,3,2,3,2,2,2,3,2,3,4,3,3,2,3,3,2,3,"Some good points, some areas for improvement",Not enough practical hands-on experience,Not enough practical hands-on experience,True,192.168.83.144,79.12,1.45,2,20,1,2025-05-26T15:10:03.956706,2025-05-26T15:10:03.956706,2.75,2.5,2.25,3.25,2.5
CSS-6842,CSS,11,2025-2026,1st Semester,Male,4,4,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,The program meets basic expectations,The program meets basic expectations,It's fine but could be more engaging,True,192.168.83.45,82.81,2.36,3,0,1,2025-10-08T15:10:03.956706,2025-10-08T15:10:03.956706,3.75,3.75,3.25,4.0,4.0
CSS-5562,CSS,11,2025-2026,1st Semester,Female,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,It's fine but could be more engaging,It's fine but could be more engaging,Satisfactory learning environment,True,192.168.167.160,89.21,2.53,3,11,0,2025-10-16T15:10:03.956706,2025-10-16T15:10:03.956706,3.5,3.75,3.5,4.0,4.0
CSS-3809,CSS,12,2025-2026,1st Semester,Female,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,The program meets basic expectations,Limited support for struggling students,Need better mental health support services,True,192.168.65.246,67.18,1.37,1,3,4,2025-05-19T15:10:03.956706,2025-05-19T15:10:03.956706,2.25,2.0,2.25,2.25,2.5
